imei,tac,manufacturer,model,status,generated_date
359767000077289,35976700,Nokia,1110,allowed,2025-08-13 18:37:29
359767000004615,35976700,Nokia,1110,allowed,2025-08-13 18:37:29
353237010184363,35323701,Nokia,1110,allowed,2025-08-13 18:37:29
353237010205411,35323701,Nokia,1110,allowed,2025-08-13 18:37:29
353238010010120,35323801,Nokia,1110,allowed,2025-08-13 18:37:29
353238010023599,35323801,Nokia,1110,allowed,2025-08-13 18:37:29
353239010040383,35323901,Nokia,1110,allowed,2025-08-13 18:37:29
353239010318039,35323901,Nokia,1110,allowed,2025-08-13 18:37:29
359768000146285,35976800,Nokia,1110,allowed,2025-08-13 18:37:29
359768000265609,35976800,Nokia,1110,allowed,2025-08-13 18:37:29
359769000313977,35976900,Nokia,1110,allowed,2025-08-13 18:37:29
359769000249253,35976900,Nokia,1110,allowed,2025-08-13 18:37:29
353260010222143,35326001,Nokia,1110,allowed,2025-08-13 18:37:29
353260010111673,35326001,Nokia,1110,allowed,2025-08-13 18:37:29
353632010038219,35363201,Nokia,1110,allowed,2025-08-13 18:37:29
353632010075455,35363201,Nokia,1110,allowed,2025-08-13 18:37:29
353656010259365,35365601,Nokia,1110,allowed,2025-08-13 18:37:29
353656010047362,35365601,Nokia,1110,allowed,2025-08-13 18:37:29
353926010207521,35392601,Nokia,1110,allowed,2025-08-13 18:37:30
353926010042511,35392601,Nokia,1110,allowed,2025-08-13 18:37:30
353937010168516,35393701,Nokia,1110,allowed,2025-08-13 18:37:30
353937010044543,35393701,Nokia,1110,allowed,2025-08-13 18:37:30
353939010169407,35393901,Nokia,1110,blacklisted,2025-08-13 18:37:30
353939010308668,35393901,Nokia,1110,allowed,2025-08-13 18:37:30
353943010309670,35394301,Nokia,1110,allowed,2025-08-13 18:37:30
353943010057399,35394301,Nokia,1110,allowed,2025-08-13 18:37:30
354539010138390,35453901,Nokia,1110,allowed,2025-08-13 18:37:30
354539010161979,35453901,Nokia,1110,allowed,2025-08-13 18:37:30
354547010303068,35454701,Nokia,1110,allowed,2025-08-13 18:37:30
354547010200954,35454701,Nokia,1110,allowed,2025-08-13 18:37:30
354809010244697,35480901,Nokia,1110,blacklisted,2025-08-13 18:37:30
354809010202884,35480901,Nokia,1110,blacklisted,2025-08-13 18:37:30
354822010032696,35482201,Nokia,1110,blacklisted,2025-08-13 18:37:30
354822010115393,35482201,Nokia,1110,allowed,2025-08-13 18:37:30
355502010267179,35550201,Nokia,1110,allowed,2025-08-13 18:37:30
355502010003098,35550201,Nokia,1110,allowed,2025-08-13 18:37:30
355519010298841,35551901,Nokia,1110,allowed,2025-08-13 18:37:30
355519010222691,35551901,Nokia,1110,allowed,2025-08-13 18:37:30
355520010206821,35552001,Nokia,1110,allowed,2025-08-13 18:37:30
355520010164224,35552001,Nokia,1110,allowed,2025-08-13 18:37:30
356267010268947,35626701,Nokia,1110,allowed,2025-08-13 18:37:30
356267010092066,35626701,Nokia,1110,allowed,2025-08-13 18:37:30
357092000205202,35709200,Nokia,6060,allowed,2025-08-13 18:37:30
357092000016666,35709200,Nokia,6060,blacklisted,2025-08-13 18:37:30
357607000291759,35760700,Nokia,6060,allowed,2025-08-13 18:37:30
357607000230977,35760700,Nokia,6060,allowed,2025-08-13 18:37:30
357608000169864,35760800,Nokia,6060,allowed,2025-08-13 18:37:30
357608000189664,35760800,Nokia,6060,allowed,2025-08-13 18:37:30
357609000312681,35760900,Nokia,6060,allowed,2025-08-13 18:37:30
357609000300471,35760900,Nokia,6060,allowed,2025-08-13 18:37:30
358396000044324,35839600,Nokia,6060,allowed,2025-08-13 18:37:30
358396000023640,35839600,Nokia,6060,allowed,2025-08-13 18:37:30
359363000017164,35936300,Nokia,6060,allowed,2025-08-13 18:37:30
359363000013890,35936300,Nokia,6060,allowed,2025-08-13 18:37:30
359758000209673,35975800,Nokia,6060,allowed,2025-08-13 18:37:30
359758000284591,35975800,Nokia,6060,allowed,2025-08-13 18:37:30
353267010057486,35326701,Nokia,6060,allowed,2025-08-13 18:37:30
353267010029267,35326701,Nokia,6060,allowed,2025-08-13 18:37:30
358833000155311,35883300,Nokia,2610,allowed,2025-08-13 18:37:30
358833000146590,35883300,Nokia,2610,blacklisted,2025-08-13 18:37:30
359771000279118,35977100,Nokia,2610,allowed,2025-08-13 18:37:30
359771000286681,35977100,Nokia,2610,allowed,2025-08-13 18:37:30
352728010082051,35272801,Nokia,2610,allowed,2025-08-13 18:37:30
352728010305230,35272801,Nokia,2610,allowed,2025-08-13 18:37:30
352751010296197,35275101,Nokia,2610,allowed,2025-08-13 18:37:30
352751010104037,35275101,Nokia,2610,allowed,2025-08-13 18:37:30
352770010051288,35277001,Nokia,2610,allowed,2025-08-13 18:37:30
352770010141690,35277001,Nokia,2610,allowed,2025-08-13 18:37:30
352771010035073,35277101,Nokia,2610,allowed,2025-08-13 18:37:30
352771010263931,35277101,Nokia,2610,blacklisted,2025-08-13 18:37:30
353234010140181,35323401,Nokia,2610,allowed,2025-08-13 18:37:30
353234010144855,35323401,Nokia,2610,allowed,2025-08-13 18:37:30
353634010035540,35363401,Nokia,2610,allowed,2025-08-13 18:37:30
353634010129565,35363401,Nokia,2610,allowed,2025-08-13 18:37:30
353635010313383,35363501,Nokia,2610,allowed,2025-08-13 18:37:30
353635010252411,35363501,Nokia,2610,allowed,2025-08-13 18:37:30
353967010144368,35396701,Nokia,2610,blacklisted,2025-08-13 18:37:30
353967010096650,35396701,Nokia,2610,allowed,2025-08-13 18:37:30
353968010210687,35396801,Nokia,2610,allowed,2025-08-13 18:37:30
353968010038632,35396801,Nokia,2610,allowed,2025-08-13 18:37:30
354560010051894,35456001,Nokia,2610,allowed,2025-08-13 18:37:30
354560010279765,35456001,Nokia,2610,allowed,2025-08-13 18:37:30
354561010131236,35456101,Nokia,2610,allowed,2025-08-13 18:37:30
354561010308313,35456101,Nokia,2610,blacklisted,2025-08-13 18:37:30
354808010178796,35480801,Nokia,2610,allowed,2025-08-13 18:37:30
354808010323870,35480801,Nokia,2610,allowed,2025-08-13 18:37:30
355528010091563,35552801,Nokia,2610,allowed,2025-08-13 18:37:30
355528010047951,35552801,Nokia,2610,allowed,2025-08-13 18:37:30
356259010109021,35625901,Nokia,2610,blacklisted,2025-08-13 18:37:30
356259010070954,35625901,Nokia,2610,allowed,2025-08-13 18:37:30
356427010321128,35642701,Nokia,2610,allowed,2025-08-13 18:37:30
356427010087738,35642701,Nokia,2610,blacklisted,2025-08-13 18:37:30
356976010044101,35697601,Nokia,2610,allowed,2025-08-13 18:37:30
356976010044557,35697601,Nokia,2610,allowed,2025-08-13 18:37:30
358967010140049,35896701,Nokia,2610,allowed,2025-08-13 18:37:30
358967010017762,35896701,Nokia,2610,allowed,2025-08-13 18:37:30
358982010156657,35898201,Nokia,2610,blacklisted,2025-08-13 18:37:30
358982010217315,35898201,Nokia,2610,allowed,2025-08-13 18:37:30
359826010078115,35982601,Nokia,2610,allowed,2025-08-13 18:37:30
359826010135009,35982601,Nokia,2610,allowed,2025-08-13 18:37:30
352927020262097,35292702,Nokia,2610,blacklisted,2025-08-13 18:37:30
352927020166619,35292702,Nokia,2610,allowed,2025-08-13 18:37:30
353090020313157,35309002,Nokia,2610,allowed,2025-08-13 18:37:31
353090020082058,35309002,Nokia,2610,allowed,2025-08-13 18:37:31
353097020238045,35309702,Nokia,2610,allowed,2025-08-13 18:37:31
353097020046724,35309702,Nokia,2610,allowed,2025-08-13 18:37:31
353098020312962,35309802,Nokia,2610,allowed,2025-08-13 18:37:31
353098020218592,35309802,Nokia,2610,allowed,2025-08-13 18:37:31
354156020278122,35415602,Nokia,2610,allowed,2025-08-13 18:37:31
354156020232573,35415602,Nokia,2610,allowed,2025-08-13 18:37:31
354157020312806,35415702,Nokia,2610,allowed,2025-08-13 18:37:31
354157020179238,35415702,Nokia,2610,blacklisted,2025-08-13 18:37:31
354847020218987,35484702,Nokia,2610,allowed,2025-08-13 18:37:31
354847020050880,35484702,Nokia,2610,allowed,2025-08-13 18:37:31
354848020219681,35484802,Nokia,2610,allowed,2025-08-13 18:37:31
354848020084754,35484802,Nokia,2610,allowed,2025-08-13 18:37:31
356793020273103,35679302,Nokia,2610,allowed,2025-08-13 18:37:31
356793020055072,35679302,Nokia,2610,allowed,2025-08-13 18:37:31
356835020067112,35683502,Nokia,2610,allowed,2025-08-13 18:37:31
356835020099196,35683502,Nokia,2610,allowed,2025-08-13 18:37:31
356863020039274,35686302,Nokia,2610,allowed,2025-08-13 18:37:31
356863020187069,35686302,Nokia,2610,allowed,2025-08-13 18:37:31
353176030083080,35317603,Nokia,2610,allowed,2025-08-13 18:37:31
353176030165982,35317603,Nokia,2610,allowed,2025-08-13 18:37:31
351873010108680,35187301,Nokia,1110i,allowed,2025-08-13 18:37:31
351873010089175,35187301,Nokia,1110i,allowed,2025-08-13 18:37:31
351874010306643,35187401,Nokia,1110i,allowed,2025-08-13 18:37:31
351874010216278,35187401,Nokia,1110i,blacklisted,2025-08-13 18:37:31
352755010278934,35275501,Nokia,1110i,allowed,2025-08-13 18:37:31
352755010098521,35275501,Nokia,1110i,blacklisted,2025-08-13 18:37:31
353266010026528,35326601,Nokia,1110i,allowed,2025-08-13 18:37:31
353266010160187,35326601,Nokia,1110i,allowed,2025-08-13 18:37:31
353643010090328,35364301,Nokia,1110i,allowed,2025-08-13 18:37:31
353643010283316,35364301,Nokia,1110i,allowed,2025-08-13 18:37:31
353644010209245,35364401,Nokia,1110i,allowed,2025-08-13 18:37:31
353644010087803,35364401,Nokia,1110i,allowed,2025-08-13 18:37:31
353645010111009,35364501,Nokia,1110i,blacklisted,2025-08-13 18:37:31
353645010206988,35364501,Nokia,1110i,allowed,2025-08-13 18:37:31
353646010125388,35364601,Nokia,1110i,blacklisted,2025-08-13 18:37:31
353646010180852,35364601,Nokia,1110i,allowed,2025-08-13 18:37:31
353944010267125,35394401,Nokia,1110i,allowed,2025-08-13 18:37:31
353944010196194,35394401,Nokia,1110i,allowed,2025-08-13 18:37:31
353969010146827,35396901,Nokia,1110i,blacklisted,2025-08-13 18:37:31
353969010166323,35396901,Nokia,1110i,allowed,2025-08-13 18:37:31
353970010145193,35397001,Nokia,1110i,allowed,2025-08-13 18:37:31
353970010181982,35397001,Nokia,1110i,allowed,2025-08-13 18:37:31
353971010091301,35397101,Nokia,1110i,allowed,2025-08-13 18:37:31
353971010126088,35397101,Nokia,1110i,allowed,2025-08-13 18:37:31
353972010072367,35397201,Nokia,1110i,allowed,2025-08-13 18:37:31
353972010250272,35397201,Nokia,1110i,blacklisted,2025-08-13 18:37:31
354537010322860,35453701,Nokia,1110i,allowed,2025-08-13 18:37:31
354537010141869,35453701,Nokia,1110i,allowed,2025-08-13 18:37:31
354540010126676,35454001,Nokia,1110i,allowed,2025-08-13 18:37:31
354540010213821,35454001,Nokia,1110i,allowed,2025-08-13 18:37:31
354575010136182,35457501,Nokia,1110i,allowed,2025-08-13 18:37:31
354575010229590,35457501,Nokia,1110i,allowed,2025-08-13 18:37:31
354817010185055,35481701,Nokia,1110i,allowed,2025-08-13 18:37:31
354817010114532,35481701,Nokia,1110i,allowed,2025-08-13 18:37:31
354841010198835,35484101,Nokia,1110i,allowed,2025-08-13 18:37:31
354841010325485,35484101,Nokia,1110i,allowed,2025-08-13 18:37:31
354842010190743,35484201,Nokia,1110i,blacklisted,2025-08-13 18:37:31
354842010152366,35484201,Nokia,1110i,allowed,2025-08-13 18:37:31
354849010063508,35484901,Nokia,1110i,allowed,2025-08-13 18:37:31
354849010127575,35484901,Nokia,1110i,allowed,2025-08-13 18:37:31
355510010171156,35551001,Nokia,1110i,blacklisted,2025-08-13 18:37:31
355510010078702,35551001,Nokia,1110i,allowed,2025-08-13 18:37:31
355511010087728,35551101,Nokia,1110i,allowed,2025-08-13 18:37:31
355511010267917,35551101,Nokia,1110i,allowed,2025-08-13 18:37:31
355512010027971,35551201,Nokia,1110i,blacklisted,2025-08-13 18:37:31
355512010318871,35551201,Nokia,1110i,allowed,2025-08-13 18:37:31
355527010017823,35552701,Nokia,1110i,allowed,2025-08-13 18:37:31
355527010016735,35552701,Nokia,1110i,allowed,2025-08-13 18:37:31
355541010252259,35554101,Nokia,1110i,allowed,2025-08-13 18:37:31
355541010272442,35554101,Nokia,1110i,allowed,2025-08-13 18:37:31
355546010112940,35554601,Nokia,1110i,allowed,2025-08-13 18:37:31
355546010221895,35554601,Nokia,1110i,blacklisted,2025-08-13 18:37:31
356269010285374,35626901,Nokia,1110i,blacklisted,2025-08-13 18:37:31
356269010209527,35626901,Nokia,1110i,allowed,2025-08-13 18:37:31
356281010091407,35628101,Nokia,1110i,allowed,2025-08-13 18:37:31
356281010318583,35628101,Nokia,1110i,allowed,2025-08-13 18:37:31
356402010275221,35640201,Nokia,1110i,allowed,2025-08-13 18:37:31
356402010213146,35640201,Nokia,1110i,allowed,2025-08-13 18:37:32
356403010294227,35640301,Nokia,1110i,allowed,2025-08-13 18:37:32
356403010044934,35640301,Nokia,1110i,allowed,2025-08-13 18:37:32
356411010041740,35641101,Nokia,1110i,allowed,2025-08-13 18:37:32
356411010055681,35641101,Nokia,1110i,allowed,2025-08-13 18:37:32
356420010009026,35642001,Nokia,1110i,allowed,2025-08-13 18:37:32
356420010106830,35642001,Nokia,1110i,allowed,2025-08-13 18:37:32
356421010129182,35642101,Nokia,1110i,allowed,2025-08-13 18:37:32
356421010044157,35642101,Nokia,1110i,allowed,2025-08-13 18:37:32
356450010228890,35645001,Nokia,1110i,allowed,2025-08-13 18:37:32
356450010107280,35645001,Nokia,1110i,allowed,2025-08-13 18:37:32
356958010252618,35695801,Nokia,1110i,allowed,2025-08-13 18:37:32
356958010091472,35695801,Nokia,1110i,blacklisted,2025-08-13 18:37:32
356968010108836,35696801,Nokia,1110i,allowed,2025-08-13 18:37:32
356968010016971,35696801,Nokia,1110i,allowed,2025-08-13 18:37:32
356979010158752,35697901,Nokia,1110i,allowed,2025-08-13 18:37:32
356979010240850,35697901,Nokia,1110i,allowed,2025-08-13 18:37:32
356980010076151,35698001,Nokia,1110i,allowed,2025-08-13 18:37:32
356980010315170,35698001,Nokia,1110i,allowed,2025-08-13 18:37:32
356986010068146,35698601,Nokia,1110i,allowed,2025-08-13 18:37:32
356986010144028,35698601,Nokia,1110i,allowed,2025-08-13 18:37:32
356989010029098,35698901,Nokia,1110i,allowed,2025-08-13 18:37:32
356989010022530,35698901,Nokia,1110i,allowed,2025-08-13 18:37:32
357655010256770,35765501,Nokia,1110i,allowed,2025-08-13 18:37:32
357655010177696,35765501,Nokia,1110i,allowed,2025-08-13 18:37:32
357665010072048,35766501,Nokia,1110i,allowed,2025-08-13 18:37:32
357665010172662,35766501,Nokia,1110i,allowed,2025-08-13 18:37:32
357680010193720,35768001,Nokia,1110i,blacklisted,2025-08-13 18:37:32
357680010073985,35768001,Nokia,1110i,allowed,2025-08-13 18:37:32
357697010008557,35769701,Nokia,1110i,allowed,2025-08-13 18:37:32
357697010219286,35769701,Nokia,1110i,blacklisted,2025-08-13 18:37:32
358070010033711,35807001,Nokia,1110i,allowed,2025-08-13 18:37:32
358070010160075,35807001,Nokia,1110i,allowed,2025-08-13 18:37:32
358074010131736,35807401,Nokia,1110i,allowed,2025-08-13 18:37:32
358074010276811,35807401,Nokia,1110i,allowed,2025-08-13 18:37:32
358086010047780,35808601,Nokia,1110i,allowed,2025-08-13 18:37:32
358086010001249,35808601,Nokia,1110i,blacklisted,2025-08-13 18:37:32
358636010298665,35863601,Nokia,1110i,allowed,2025-08-13 18:37:32
358636010045536,35863601,Nokia,1110i,allowed,2025-08-13 18:37:32
358655010322929,35865501,Nokia,1110i,allowed,2025-08-13 18:37:32
358655010013558,35865501,Nokia,1110i,allowed,2025-08-13 18:37:32
358670010015432,35867001,Nokia,1110i,allowed,2025-08-13 18:37:32
358670010288021,35867001,Nokia,1110i,allowed,2025-08-13 18:37:32
358671010051640,35867101,Nokia,1110i,allowed,2025-08-13 18:37:32
358671010166009,35867101,Nokia,1110i,allowed,2025-08-13 18:37:32
359821010045584,35982101,Nokia,1110i,allowed,2025-08-13 18:37:32
359821010279910,35982101,Nokia,1110i,allowed,2025-08-13 18:37:32
358964010247428,35896401,Nokia,1110i,allowed,2025-08-13 18:37:32
358964010098026,35896401,Nokia,1110i,allowed,2025-08-13 18:37:32
358965010083175,35896501,Nokia,1110i,allowed,2025-08-13 18:37:32
358965010323111,35896501,Nokia,1110i,allowed,2025-08-13 18:37:32
358994010299312,35899401,Nokia,1110i,allowed,2025-08-13 18:37:32
358994010086961,35899401,Nokia,1110i,allowed,2025-08-13 18:37:32
358995010130920,35899501,Nokia,1110i,allowed,2025-08-13 18:37:32
358995010038647,35899501,Nokia,1110i,blacklisted,2025-08-13 18:37:32
359572010201497,35957201,Nokia,1110i,allowed,2025-08-13 18:37:32
359572010027024,35957201,Nokia,1110i,allowed,2025-08-13 18:37:32
359573010248419,35957301,Nokia,1110i,allowed,2025-08-13 18:37:32
359573010152128,35957301,Nokia,1110i,allowed,2025-08-13 18:37:32
359574010236797,35957401,Nokia,1110i,allowed,2025-08-13 18:37:32
359574010062689,35957401,Nokia,1110i,allowed,2025-08-13 18:37:32
352039020148270,35203902,Nokia,1110i,allowed,2025-08-13 18:37:32
352039020224758,35203902,Nokia,1110i,allowed,2025-08-13 18:37:32
352910020034510,35291002,Nokia,1110i,allowed,2025-08-13 18:37:32
352910020124156,35291002,Nokia,1110i,allowed,2025-08-13 18:37:32
351870010041059,35187001,Nokia,1112,blacklisted,2025-08-13 18:37:32
351870010238132,35187001,Nokia,1112,allowed,2025-08-13 18:37:33
352298010105410,35229801,Nokia,1112,allowed,2025-08-13 18:37:33
352298010251797,35229801,Nokia,1112,blacklisted,2025-08-13 18:37:33
352741010188119,35274101,Nokia,1112,allowed,2025-08-13 18:37:33
352741010149563,35274101,Nokia,1112,allowed,2025-08-13 18:37:33
353253010084586,35325301,Nokia,1112,allowed,2025-08-13 18:37:33
353253010291825,35325301,Nokia,1112,allowed,2025-08-13 18:37:33
359361000207433,35936100,Nokia,1112,blacklisted,2025-08-13 18:37:33
359361000261114,35936100,Nokia,1112,allowed,2025-08-13 18:37:33
359736000306262,35973600,Nokia,1112,allowed,2025-08-13 18:37:33
359736000199253,35973600,Nokia,1112,allowed,2025-08-13 18:37:33
352747010032843,35274701,Nokia,1112,allowed,2025-08-13 18:37:33
352747010180996,35274701,Nokia,1112,allowed,2025-08-13 18:37:33
353272010219108,35327201,Nokia,1112,blacklisted,2025-08-13 18:37:33
353272010114738,35327201,Nokia,1112,allowed,2025-08-13 18:37:33
353647010297423,35364701,Nokia,1112,allowed,2025-08-13 18:37:33
353647010201008,35364701,Nokia,1112,allowed,2025-08-13 18:37:33
353648010064290,35364801,Nokia,1112,allowed,2025-08-13 18:37:33
353648010312673,35364801,Nokia,1112,allowed,2025-08-13 18:37:33
353945010048102,35394501,Nokia,1112,allowed,2025-08-13 18:37:33
353945010257448,35394501,Nokia,1112,allowed,2025-08-13 18:37:33
353973010203670,35397301,Nokia,1112,allowed,2025-08-13 18:37:33
353973010175512,35397301,Nokia,1112,allowed,2025-08-13 18:37:33
353974010270597,35397401,Nokia,1112,allowed,2025-08-13 18:37:33
353974010177699,35397401,Nokia,1112,allowed,2025-08-13 18:37:33
354535010181648,35453501,Nokia,1112,allowed,2025-08-13 18:37:33
354535010000745,35453501,Nokia,1112,allowed,2025-08-13 18:37:33
354538010221567,35453801,Nokia,1112,blacklisted,2025-08-13 18:37:33
354538010199930,35453801,Nokia,1112,allowed,2025-08-13 18:37:33
354572010289233,35457201,Nokia,1112,blacklisted,2025-08-13 18:37:33
354572010281231,35457201,Nokia,1112,blacklisted,2025-08-13 18:37:33
354573010239509,35457301,Nokia,1112,allowed,2025-08-13 18:37:33
354573010221279,35457301,Nokia,1112,allowed,2025-08-13 18:37:33
354801010138612,35480101,Nokia,1112,allowed,2025-08-13 18:37:33
354801010110188,35480101,Nokia,1112,allowed,2025-08-13 18:37:33
355513010105369,35551301,Nokia,1112,allowed,2025-08-13 18:37:33
355513010268683,35551301,Nokia,1112,allowed,2025-08-13 18:37:33
355514010186967,35551401,Nokia,1112,blacklisted,2025-08-13 18:37:33
355514010226086,35551401,Nokia,1112,allowed,2025-08-13 18:37:33
355515010317085,35551501,Nokia,1112,allowed,2025-08-13 18:37:33
355515010300182,35551501,Nokia,1112,blacklisted,2025-08-13 18:37:33
356268010116361,35626801,Nokia,1112,allowed,2025-08-13 18:37:33
356268010218741,35626801,Nokia,1112,blacklisted,2025-08-13 18:37:33
356404010042864,35640401,Nokia,1112,allowed,2025-08-13 18:37:33
356404010321018,35640401,Nokia,1112,allowed,2025-08-13 18:37:33
356405010066962,35640501,Nokia,1112,allowed,2025-08-13 18:37:33
356405010226264,35640501,Nokia,1112,allowed,2025-08-13 18:37:33
356412010158515,35641201,Nokia,1112,blacklisted,2025-08-13 18:37:33
356412010195011,35641201,Nokia,1112,allowed,2025-08-13 18:37:33
356422010228127,35642201,Nokia,1112,allowed,2025-08-13 18:37:33
356422010017809,35642201,Nokia,1112,allowed,2025-08-13 18:37:33
356956010306153,35695601,Nokia,1112,allowed,2025-08-13 18:37:33
356956010031280,35695601,Nokia,1112,allowed,2025-08-13 18:37:33
356967010177325,35696701,Nokia,1112,blacklisted,2025-08-13 18:37:33
356967010228100,35696701,Nokia,1112,allowed,2025-08-13 18:37:33
356981010120539,35698101,Nokia,1112,allowed,2025-08-13 18:37:33
